x,y,z,success,elapsed_ms
-0.2000,-0.4500,0.6000,0,7.857
-0.2000,-0.4000,0.6000,0,8.242
-0.2500,-0.3500,0.6000,0,8.492
-0.2500,-0.3000,0.6000,0,10.868
-0.2000,-0.3500,0.6000,0,10.720
-0.2000,-0.3000,0.6000,0,5.923
-0.2500,-0.2500,0.6000,0,10.153
-0.2500,-0.2000,0.6000,0,8.244
-0.2000,-0.2500,0.6000,0,7.933
-0.2000,-0.2000,0.6000,0,69.651
-0.2500,-0.1500,0.6000,0,7.863
-0.2500,-0.1000,0.6000,0,6.936
-0.2000,-0.1500,0.6000,0,7.906
-0.2000,-0.1000,0.6000,0,7.769
-0.2500,-0.0500,0.6000,0,7.872
-0.2500,0.0000,0.6000,0,8.727
-0.2000,-0.0500,0.6000,0,9.274
-0.2000,0.0000,0.6000,1,2.223
-0.2000,0.0500,0.6000,1,4.613
-0.1500,-0.5000,0.6000,0,12.755
-0.1000,-0.5000,0.6000,0,6.290
-0.1500,-0.4500,0.6000,0,12.356
-0.1500,-0.4000,0.6000,0,7.554
-0.1000,-0.4500,0.6000,0,6.417
-0.1000,-0.4000,0.6000,0,6.823
-0.1500,-0.3500,0.6000,0,12.147
-0.1500,-0.3000,0.6000,0,9.651
-0.1000,-0.3500,0.6000,0,8.946
-0.1000,-0.3000,0.6000,0,7.535
-0.1500,-0.2500,0.6000,0,9.808
-0.1500,-0.2000,0.6000,0,9.642
-0.1000,-0.2500,0.6000,0,8.651
-0.1500,-0.1500,0.6000,0,6.680
-0.1500,-0.1000,0.6000,0,7.861
-0.1000,-0.1000,0.6000,1,1.732
-0.1500,-0.0500,0.6000,1,5.602
-0.1500,0.0000,0.6000,0,6.648
-0.1000,-0.0500,0.6000,0,6.569
-0.1500,0.0500,0.6000,1,2.250
-0.0500,-0.5500,0.6000,0,10.263
-0.0500,-0.5000,0.6000,0,8.142
0.0000,-0.5500,0.6000,0,8.056
0.0000,-0.5000,0.6000,0,9.880
-0.0500,-0.4500,0.6000,0,11.157
-0.0500,-0.4000,0.6000,0,10.057
0.0000,-0.4500,0.6000,0,9.190
0.0000,-0.4000,0.6000,0,8.043
-0.0500,-0.3500,0.6000,0,7.495
-0.0500,-0.3000,0.6000,0,7.069
0.0000,-0.3500,0.6000,0,7.724
0.0000,-0.3000,0.6000,0,8.923
0.0500,-0.5000,0.6000,0,8.038
0.0500,-0.4500,0.6000,0,8.599
0.0500,-0.4000,0.6000,0,11.047
0.1000,-0.5000,0.6000,0,7.607
0.1000,-0.4500,0.6000,0,9.227
0.1000,-0.4000,0.6000,0,8.867
0.0500,-0.3500,0.6000,0,7.227
0.0500,-0.3000,0.6000,0,6.379
0.1000,-0.3500,0.6000,0,9.111
0.1000,-0.3000,0.6000,0,9.696
0.1000,-0.5500,0.6000,0,6.500
0.1500,-0.5000,0.6000,0,7.941
0.2000,-0.5000,0.6000,0,8.261
0.1500,-0.4500,0.6000,0,6.410
0.1500,-0.4000,0.6000,0,7.160
0.2000,-0.4500,0.6000,0,7.270
0.2000,-0.4000,0.6000,0,12.380
0.1500,-0.3500,0.6000,0,6.971
0.1500,-0.3000,0.6000,0,10.613
0.2000,-0.3500,0.6000,0,7.896
0.2000,-0.3000,0.6000,0,6.685
0.1000,-0.2500,0.6000,0,10.045
0.1500,-0.2500,0.6000,0,9.005
0.2000,-0.2500,0.6000,0,7.714
0.2000,-0.2000,0.6000,0,7.841
0.1500,-0.1500,0.6000,1,7.226
0.1500,-0.1000,0.6000,1,1.911
0.2000,-0.1500,0.6000,1,2.808
0.2000,-0.1000,0.6000,1,2.575
0.1500,0.0000,0.6000,1,4.993
0.1500,0.0500,0.6000,0,7.035
0.2000,0.0000,0.6000,0,7.199
0.2000,0.0500,0.6000,0,6.914
0.2000,0.1000,0.6000,0,7.121
0.2500,-0.4500,0.6000,0,9.439
0.2500,-0.4000,0.6000,0,10.803
0.3000,-0.4500,0.6000,0,6.941
0.3000,-0.4000,0.6000,0,8.985
0.2500,-0.3500,0.6000,0,9.925
0.2500,-0.3000,0.6000,0,7.787
