x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
0.4,0.25,0.55,0.0,0.0,0.0,0,232.597,1750,70.59,-1
0.4,0.25,0.65,0.0,0.0,0.0,0,209.148,1750,70.64,-1
0.4,0.25,0.75,0.0,0.0,0.0,0,207.099,1750,72.83,-1
0.4,0.25,0.85,0.0,0.0,0.0,0,214.649,1750,97.51,-1
0.4,0.35,0.35,0.0,0.0,0.0,0,396.836,1750,109.87,-1
0.4,0.35,0.45,0.0,0.0,0.0,0,352.518,1750,107.38,-1
0.4,0.35,0.55,0.0,0.0,0.0,0,320.12,1750,108.37,-1
0.4,0.35,0.65,0.0,0.0,0.0,0,302.951,1750,101.17,-1
0.4,0.35,0.75,0.0,0.0,0.0,0,301.586,1750,96.44,-1
0.4,0.35,0.85,0.0,0.0,0.0,0,307.623,1750,106.91,-1
0.4,0.45,0.35,0.0,0.0,0.0,0,475.291,1750,111.43,-1
0.4,0.45,0.45,0.0,0.0,0.0,0,437.963,1750,112.89,-1
0.4,0.45,0.55,0.0,0.0,0.0,0,411.597,1750,115.12,-1
0.4,0.45,0.65,0.0,0.0,0.0,0,398.003,1750,114.01,-1
0.4,0.45,0.75,0.0,0.0,0.0,0,396.997,1750,108.06,-1
0.4,0.45,0.85,0.0,0.0,0.0,0,402.163,1750,104.2,-1
