x,y,z,success,ompl_ms,planned_duration_ms,motion_ms,total_ms,n_waypoints,joint_path_len
0.2539,-0.1597,0.4313,1,8.90,0.00,729.46,738.35,0,0.4564
0.2539,-0.1597,0.4313,1,29.98,0.00,668.11,698.10,0,0.3618
0.2539,-0.1597,0.4313,1,18.12,0.00,590.30,608.42,0,0.2761
0.2539,-0.1597,0.4313,1,19.91,0.00,488.37,508.27,0,0.1862
0.2539,-0.1597,0.4313,1,37.29,0.00,1231.02,1268.31,0,1.4026
0.2539,-0.1597,0.4313,1,32.79,0.00,795.72,828.51,0,0.5403
0.2539,-0.1597,0.4313,1,20.36,0.00,407.64,428.00,0,0.1234
0.2539,-0.1597,0.4313,1,21.48,0.00,607.41,628.88,0,0.3109
0.2539,-0.1597,0.4313,1,16.66,0.00,391.70,408.36,0,0.1032
0.2539,-0.1597,0.4313,1,18.65,0.00,609.80,628.45,0,0.3132
0.2539,-0.1597,0.4313,1,34.67,0.00,1413.08,1447.76,0,1.8082
0.2539,-0.1597,0.4313,1,10.28,0.00,628.49,638.77,0,0.3339
0.2539,-0.1597,0.4313,1,19.83,0.00,548.49,568.32,0,0.2591
0.2539,-0.1597,0.4313,1,21.08,0.00,547.28,568.36,0,0.2555
0.2539,-0.1597,0.4313,1,29.84,0.00,208.17,238.01,0,0.0181
0.2539,-0.1597,0.4313,1,31.79,0.00,646.87,678.66,0,0.3668
0.2539,-0.1597,0.4313,1,22.54,0.00,635.50,658.04,0,0.3613
0.2539,-0.1597,0.4313,1,29.22,0.00,248.69,277.91,0,0.0270
0.2539,-0.1597,0.4313,1,32.41,0.00,1359.43,1391.84,0,1.6605
0.2539,-0.1597,0.4313,1,18.61,0.00,556.28,574.89,0,0.2368
0.2539,-0.1597,0.4313,1,30.16,0.00,1427.70,1457.86,0,1.9214
0.2539,-0.1596,0.4313,1,31.18,0.00,326.84,358.02,0,0.0801
0.2539,-0.1595,0.4313,1,36.49,0.00,1311.88,1348.37,0,1.5145
0.2539,-0.1595,0.4313,1,32.11,0.00,427.59,459.70,0,0.1369
0.2539,-0.1598,0.4313,1,19.62,0.00,1607.41,1627.03,0,2.3808
0.2539,-0.1598,0.4313,1,35.56,0.00,1272.11,1307.68,0,1.4825
0.2539,-0.1598,0.4313,1,29.75,0.00,548.83,578.57,0,0.2252
0.2539,-0.1598,0.4313,1,25.19,0.00,1133.03,1158.22,0,1.1815
0.2539,-0.1598,0.4313,1,22.67,0.00,556.21,578.88,0,0.2700
0.2539,-0.1598,0.4313,1,18.74,0.00,429.02,447.76,0,0.1334
0.2539,-0.1598,0.4313,1,17.71,0.00,230.29,248.00,0,0.0279
0.2539,-0.1598,0.4313,1,18.95,0.00,649.41,668.36,0,0.3850
0.2539,-0.1598,0.4313,1,19.83,0.00,269.02,288.85,0,0.0328
0.2539,-0.1598,0.4313,1,24.26,0.00,834.12,858.38,0,0.6654
0.2539,-0.1598,0.4313,1,25.05,0.00,1248.70,1273.75,0,1.4084
0.2539,-0.1598,0.4313,1,10.94,0.00,551.80,562.74,0,0.2411
0.2539,-0.1598,0.4313,1,29.03,0.00,409.28,438.31,0,0.1101
0.2539,-0.1598,0.4313,1,20.51,0.00,1249.20,1269.71,0,1.4441
0.2539,-0.1598,0.4313,1,35.73,0.00,1591.84,1627.57,0,2.3428
0.2539,-0.1598,0.4313,1,39.27,0.00,1448.67,1487.94,0,1.9720
0.2539,-0.1598,0.4313,1,34.16,0.00,1774.89,1809.05,0,2.8930
0.2539,-0.1598,0.4313,1,21.15,0.00,426.30,447.45,0,0.1455
0.2539,-0.1598,0.4313,1,18.00,0.00,190.74,208.74,0,0.0232
0.2539,-0.1598,0.4313,1,28.83,0.00,644.56,673.40,0,0.3645
0.2539,-0.1598,0.4313,1,35.46,0.00,1847.47,1882.92,0,3.0720
0.2539,-0.1598,0.4313,1,20.49,0.00,347.87,368.36,0,0.0876
0.2539,-0.1598,0.4313,1,31.24,0.00,477.75,508.99,0,0.1541
0.2539,-0.1598,0.4313,1,32.42,0.00,1515.32,1547.75,0,2.0961
0.2539,-0.1598,0.4313,1,16.83,0.00,631.42,648.26,0,0.3361
0.2539,-0.1598,0.4313,1,20.76,0.00,588.06,608.82,0,0.2793
0.2539,-0.1598,0.4313,1,28.49,0.00,308.99,337.49,0,0.0654
0.2539,-0.1598,0.4313,1,28.14,0.00,509.94,538.08,0,0.2181
0.2539,-0.1598,0.4313,1,28.96,0.00,850.09,879.05,0,0.6680
0.2539,-0.1598,0.4313,1,19.99,0.00,589.06,609.04,0,0.2944
0.2539,-0.1598,0.4313,1,32.33,0.00,1435.20,1467.52,0,1.8800
0.2539,-0.1598,0.4313,1,32.17,0.00,736.07,768.24,0,0.4392
0.2539,-0.1598,0.4313,1,22.95,0.00,1875.07,1898.02,0,3.2922
0.2539,-0.1598,0.4313,1,19.29,0.00,409.42,428.71,0,0.1212
0.2539,-0.1598,0.4313,1,40.60,0.00,1787.32,1827.93,0,2.9990
0.2539,-0.1598,0.4313,1,30.92,0.00,1447.61,1478.53,0,1.9180
0.2539,-0.1598,0.4313,1,31.63,0.00,1586.52,1618.15,0,2.2967
0.2539,-0.1598,0.4313,1,19.91,0.00,568.66,588.57,0,0.2644
0.2539,-0.1598,0.4313,1,30.14,0.00,428.01,458.15,0,0.1314
0.2539,-0.1598,0.4313,1,31.96,0.00,1256.08,1288.04,0,1.4058
0.2539,-0.1598,0.4313,1,38.26,0.00,1289.71,1327.97,0,1.5474
0.2539,-0.1598,0.4313,1,21.45,0.00,547.44,568.89,0,0.2338
0.2539,-0.1598,0.4313,1,31.39,0.00,527.55,558.93,0,0.2206
0.2539,-0.1598,0.4313,1,45.60,0.00,1572.15,1617.75,0,2.2432
0.2539,-0.1598,0.4313,1,28.56,0.00,190.28,218.84,0,0.0221
0.2539,-0.1598,0.4313,1,29.26,0.00,188.19,217.45,0,0.0187
0.2539,-0.1598,0.4313,1,29.14,0.00,205.28,234.43,0,0.0172
0.2539,-0.1598,0.4313,1,19.37,0.00,208.83,228.20,0,0.0222
0.2539,-0.1598,0.4313,1,25.74,0.00,1848.03,1873.78,0,3.1059
0.2539,-0.1598,0.4313,1,36.29,0.00,1112.23,1148.53,0,1.1181
0.2539,-0.1598,0.4313,1,19.65,0.00,488.47,508.12,0,0.1720
0.2539,-0.1598,0.4313,1,41.05,0.00,1147.23,1188.29,0,1.2264
0.2539,-0.1598,0.4313,1,26.88,0.00,1250.71,1277.59,0,1.4178
0.2539,-0.1598,0.4313,1,28.37,0.00,1950.06,1978.43,0,3.5966
0.2539,-0.1598,0.4313,1,28.41,0.00,1050.57,1078.98,0,1.0314
0.2539,-0.1598,0.4313,1,32.18,0.00,1456.12,1488.30,0,1.9104
0.2539,-0.1598,0.4313,1,33.83,0.00,1014.68,1048.51,0,0.9235
0.2539,-0.1598,0.4313,1,34.30,0.00,1533.44,1567.75,0,2.1155
0.2539,-0.1598,0.4313,1,15.46,0.00,1452.74,1468.20,0,1.9276
0.2539,-0.1598,0.4313,1,32.21,0.00,1696.81,1729.02,0,2.5802
0.2539,-0.1598,0.4313,1,16.88,0.00,210.94,227.82,0,0.0227
0.2539,-0.1598,0.4313,1,21.65,0.00,666.70,688.36,0,0.3981
0.2539,-0.1598,0.4313,1,10.90,0.00,647.73,658.63,0,0.3651
0.2539,-0.1598,0.4313,1,29.44,0.00,667.99,697.43,0,0.4184
0.2539,-0.1598,0.4313,1,13.60,0.00,894.95,908.55,0,0.7011
0.2539,-0.1598,0.4313,1,27.32,0.00,1091.44,1118.76,0,1.0407
0.2539,-0.1598,0.4313,1,12.55,0.00,1056.54,1069.09,0,0.9741
0.2539,-0.1598,0.4313,1,21.59,0.00,555.51,577.10,0,0.2317
0.2539,-0.1598,0.4313,1,23.57,0.00,895.29,918.86,0,0.6920
0.2539,-0.1598,0.4313,1,21.54,0.00,726.38,747.93,0,0.4512
0.2539,-0.1598,0.4313,1,34.59,0.00,1172.71,1207.30,0,1.2211
0.2539,-0.1598,0.4313,1,26.21,0.00,1533.76,1559.97,0,2.1583
0.2539,-0.1598,0.4313,1,21.30,0.00,616.59,637.89,0,0.2894
0.2539,-0.1598,0.4313,1,26.95,0.00,1351.27,1378.22,0,1.7034
0.2539,-0.1598,0.4313,1,18.64,0.00,369.74,388.38,0,0.0955
0.2539,-0.1598,0.4313,1,19.50,0.00,328.74,348.24,0,0.0750
0.2539,-0.1598,0.4313,1,17.84,0.00,1150.84,1168.68,0,1.1837
0.2539,-0.1598,0.4313,1,31.44,0.00,487.67,519.11,0,0.2047
0.2539,-0.1598,0.4313,1,28.82,0.00,1207.83,1236.65,0,1.3029
0.2539,-0.1598,0.4313,1,22.18,0.00,1888.25,1910.43,0,3.3145
0.2539,-0.1598,0.4313,1,19.46,0.00,666.51,685.97,0,0.3440
0.2539,-0.1598,0.4313,1,30.63,0.00,748.38,779.01,0,0.4614
0.2539,-0.1598,0.4313,1,22.07,0.00,1375.05,1397.13,0,1.7021
0.2539,-0.1598,0.4313,1,33.06,0.00,1255.63,1288.69,0,1.3874
0.2539,-0.1598,0.4313,1,36.53,0.00,771.96,808.49,0,0.5143
0.2539,-0.1598,0.4313,1,19.88,0.00,568.19,588.07,0,0.2655
0.2539,-0.1598,0.4313,1,29.31,0.00,708.70,738.01,0,0.4331
0.2539,-0.1598,0.4313,1,39.70,0.00,909.65,949.35,0,0.7244
0.2539,-0.1598,0.4313,1,18.55,0.00,568.63,587.18,0,0.2463
0.2539,-0.1598,0.4313,1,26.39,0.00,1333.32,1359.72,0,1.6673
0.2539,-0.1594,0.4313,1,33.61,0.00,1473.22,1506.83,0,2.0396
0.2539,-0.1593,0.4313,1,25.24,0.00,1653.23,1678.47,0,2.5434
0.2539,-0.1591,0.4313,1,34.12,0.00,1613.59,1647.71,0,2.2482
0.2539,-0.1585,0.4313,1,31.51,0.00,147.04,178.55,0,0.0101
0.2539,-0.1589,0.4313,1,29.16,0.00,129.33,158.49,0,0.0039
0.2539,-0.1588,0.4313,1,17.65,0.00,210.63,228.28,0,0.0124
0.0842,-0.3084,0.4313,1,41.12,0.00,1926.73,1967.85,0,3.6173
0.2539,-0.1584,0.4313,1,14.03,0.00,1254.42,1268.44,0,3.1381
0.2539,-0.1584,0.4313,1,24.88,0.00,1573.71,1598.59,0,2.3109
0.2539,-0.1584,0.4313,1,22.35,0.00,1376.03,1398.39,0,1.7230
0.2539,-0.1584,0.4313,1,30.50,0.00,108.27,138.77,0,0.0039
0.2539,-0.1584,0.4313,1,20.41,0.00,407.46,427.87,0,0.1389
0.2539,-0.1584,0.4313,1,21.51,0.00,1466.98,1488.49,0,1.9817
0.2539,-0.1584,0.4313,1,29.29,0.00,1268.07,1297.37,0,1.4667
0.2539,-0.1584,0.4313,1,27.28,0.00,1631.56,1658.84,0,2.4568
0.2539,-0.1584,0.4313,1,40.12,0.00,1367.38,1407.50,0,1.7139
0.2539,-0.1584,0.4313,1,25.82,0.00,1092.24,1118.07,0,1.0791
0.2539,-0.1584,0.4313,1,32.40,0.00,1341.93,1374.32,0,1.7128
0.2539,-0.1587,0.4313,1,18.30,0.00,335.01,353.31,0,0.0762
0.2539,-0.1586,0.4313,1,20.22,0.00,287.59,307.81,0,0.0686
0.2539,-0.1586,0.4313,1,30.32,0.00,1768.50,1798.83,0,2.8269
0.0958,-0.1433,0.4313,1,33.72,0.00,1474.35,1508.07,0,2.8902
0.0783,-0.3114,0.4313,1,35.78,0.00,1132.23,1168.00,0,2.4372
0.0738,-0.2575,0.4313,1,28.02,0.00,1207.05,1235.07,0,1.1367
0.1047,-0.2474,0.4313,1,41.32,0.00,1250.29,1291.61,0,1.6211
0.1047,-0.2474,0.4313,1,29.19,0.00,749.97,779.16,0,0.5592
0.0631,-0.2122,0.4313,1,46.22,0.00,1351.70,1397.92,0,2.6739
0.1364,-0.1301,0.4313,1,26.47,0.00,1272.39,1298.86,0,1.5041
0.0866,-0.3071,0.4313,1,21.96,0.00,1738.09,1760.05,0,1.9716
0.1024,-0.2499,0.4313,1,30.76,0.00,1794.80,1825.56,0,3.3057
0.0958,-0.1429,0.4313,1,31.79,0.00,1526.93,1558.72,0,1.7794
0.0766,-0.3123,0.4313,1,46.59,0.00,1632.24,1678.83,0,2.4836
0.0864,-0.3072,0.4313,1,16.70,0.00,1391.55,1408.25,0,2.3150
0.0700,-0.2038,0.4313,1,28.63,0.00,2049.24,2077.87,0,3.9461
0.0681,-0.2614,0.4313,1,31.76,0.00,1887.40,1919.16,0,3.5715
0.0948,-0.3022,0.4314,1,29.00,0.00,1328.71,1357.71,0,2.5485
0.0982,-0.3000,0.4314,1,42.53,0.00,736.14,778.67,0,0.5330
0.2538,-0.1595,0.4314,1,36.25,0.00,1191.66,1227.91,0,2.9448
0.2391,-0.2924,0.4314,1,29.55,0.00,868.90,898.44,0,1.1281
0.2391,-0.2924,0.4314,1,29.24,0.00,1528.96,1558.20,0,1.9234
0.0628,-0.2127,0.4314,1,36.58,0.00,1851.13,1887.70,0,4.2619
0.0958,-0.1425,0.4314,1,34.80,0.00,1133.70,1168.49,0,2.2535
0.0762,-0.3126,0.4314,1,26.98,0.00,1391.48,1418.45,0,3.3764
0.1048,-0.2474,0.4314,1,44.55,0.00,1313.49,1358.04,0,3.0636
0.0862,-0.3074,0.4314,1,24.07,0.00,1293.62,1317.69,0,1.4178
0.0775,-0.3119,0.4314,1,39.17,0.00,2030.77,2069.94,0,4.9097
0.2390,-0.2926,0.4314,1,35.85,0.00,1370.98,1406.83,0,3.9596
0.0740,-0.2575,0.4314,1,35.07,0.00,1553.21,1588.27,0,3.2100
0.1365,-0.1297,0.4314,1,43.96,0.00,1855.36,1899.32,0,2.5323
0.0676,-0.2618,0.4314,1,43.67,0.00,1393.74,1437.41,0,1.8671
0.2540,-0.1584,0.4314,1,26.06,0.00,1392.77,1418.82,0,2.4703
0.0621,-0.2135,0.4314,1,44.18,0.00,1515.25,1559.43,0,3.1658
0.1025,-0.2500,0.4314,1,25.06,0.00,1090.78,1115.83,0,1.3184
0.2540,-0.1597,0.4314,1,23.32,0.00,2315.02,2338.34,0,4.6679
0.2540,-0.1597,0.4314,1,34.07,0.00,2073.95,2108.02,0,4.0086
0.2540,-0.1597,0.4314,1,29.68,0.00,608.98,638.66,0,0.3115
0.2540,-0.1597,0.4314,1,20.51,0.00,627.17,647.68,0,0.3107
0.2540,-0.1597,0.4314,1,34.88,0.00,1954.33,1989.21,0,3.4648
0.2540,-0.1597,0.4314,1,32.75,0.00,1675.11,1707.86,0,2.4936
0.2540,-0.1597,0.4314,1,30.67,0.00,1722.92,1753.58,0,2.6406
0.2540,-0.1597,0.4314,1,19.05,0.00,1233.59,1252.63,0,1.3340
0.0366,-0.2769,0.4314,1,36.34,0.00,1911.95,1948.29,0,3.7281
0.2540,-0.1598,0.4314,1,16.45,0.00,1871.62,1888.07,0,3.6003
0.2540,-0.1598,0.4314,1,21.39,0.00,507.13,528.52,0,0.2047
0.2540,-0.1598,0.4314,1,19.08,0.00,670.36,689.44,0,0.3664
0.2540,-0.1598,0.4314,1,20.03,0.00,567.56,587.59,0,0.2572
0.2540,-0.1598,0.4314,1,29.46,0.00,929.41,958.87,0,0.7726
0.2540,-0.1598,0.4314,1,23.95,0.00,1014.06,1038.01,0,0.9337
0.2540,-0.1598,0.4314,1,37.33,0.00,1070.81,1108.14,0,1.0544
0.2540,-0.1598,0.4314,1,32.73,0.00,1555.89,1588.62,0,2.1961
0.2540,-0.1598,0.4314,1,19.17,0.00,549.57,568.73,0,0.2695
0.2540,-0.1598,0.4314,1,21.82,0.00,215.19,237.01,0,0.0172
0.2540,-0.1598,0.4314,1,29.34,0.00,169.30,198.64,0,0.0187
0.2540,-0.1598,0.4314,1,35.15,0.00,1433.78,1468.93,0,1.9072
0.2540,-0.1598,0.4314,1,13.14,0.00,1432.41,1445.55,0,1.8815
0.2540,-0.1598,0.4314,1,19.91,0.00,250.50,270.41,0,0.0339
0.2540,-0.1598,0.4314,1,26.95,0.00,1731.39,1758.34,0,2.6966
0.2540,-0.1598,0.4314,1,40.91,0.00,806.96,847.88,0,0.5732
0.2540,-0.1598,0.4314,1,19.93,0.00,309.12,329.05,0,0.0656
0.2540,-0.1598,0.4314,1,44.34,0.00,473.67,518.01,0,0.1609
0.2540,-0.1598,0.4314,1,22.83,0.00,1255.19,1278.02,0,1.4497
0.2540,-0.1598,0.4314,1,27.39,0.00,712.57,739.96,0,0.4195
0.2540,-0.1598,0.4314,1,26.85,0.00,1070.61,1097.47,0,1.0056
0.2540,-0.1598,0.4314,1,31.26,0.00,226.75,258.01,0,0.0330
0.2540,-0.1598,0.4314,1,33.79,0.00,1794.82,1828.61,0,2.9978
0.2540,-0.1598,0.4314,1,26.50,0.00,1252.42,1278.91,0,1.4730
0.2540,-0.1598,0.4314,1,22.00,0.00,235.06,257.06,0,0.0270
0.2540,-0.1598,0.4314,1,9.97,0.00,208.53,218.50,0,0.0252
0.2540,-0.1598,0.4314,1,19.74,0.00,248.30,268.04,0,0.0365
0.2540,-0.1598,0.4314,1,19.68,0.00,288.72,308.40,0,0.0412
0.2540,-0.1598,0.4314,1,24.26,0.00,774.41,798.67,0,0.5293
0.2540,-0.1598,0.4314,1,24.15,0.00,1934.20,1958.35,0,3.4726
0.2540,-0.1598,0.4314,1,30.35,0.00,968.17,998.52,0,0.8061
0.2540,-0.1598,0.4314,1,30.84,0.00,1768.02,1798.85,0,2.8712
0.2540,-0.1598,0.4314,1,18.44,0.00,568.80,587.24,0,0.2905
0.2540,-0.1598,0.4314,1,24.47,0.00,1393.72,1418.19,0,1.7767
0.2540,-0.1598,0.4314,1,28.03,0.00,190.39,218.42,0,0.0121
0.2540,-0.1598,0.4314,1,29.40,0.00,1229.15,1258.55,0,1.3568
0.2540,-0.1598,0.4314,1,28.13,0.00,1010.79,1038.93,0,0.9251
0.0959,-0.1496,0.4314,1,42.88,0.00,1494.98,1537.87,0,3.0967
0.0624,-0.2132,0.4314,1,32.62,0.00,1455.89,1488.51,0,1.9306
0.0854,-0.3079,0.4314,1,25.70,0.00,973.34,999.03,0,1.2438
0.0959,-0.1420,0.4314,1,32.09,0.00,1995.67,2027.76,0,3.1207
0.1024,-0.2501,0.4314,1,50.34,0.00,1727.98,1778.32,0,2.4536
0.2540,-0.1585,0.4314,1,31.04,0.00,1346.55,1377.59,0,3.0711
0.0845,-0.3084,0.4314,1,47.73,0.00,1211.99,1259.73,0,2.2517
0.2540,-0.1584,0.4314,1,26.70,0.00,1308.92,1335.62,0,2.2585
0.0741,-0.2575,0.4314,1,38.03,0.00,2223.63,2261.67,0,6.7252
0.0619,-0.2139,0.4314,1,24.01,0.00,2224.86,2248.87,0,5.9261
0.2391,-0.2925,0.4314,1,46.24,0.00,1669.18,1715.42,0,2.6770
0.2391,-0.2925,0.4314,1,30.97,0.00,767.17,798.14,0,0.5205
0.2391,-0.2925,0.4314,1,20.12,0.00,1588.83,1608.94,0,2.2667
0.2391,-0.2925,0.4314,1,34.38,0.00,892.72,927.10,0,0.6456
0.2391,-0.2925,0.4314,1,31.77,0.00,1686.85,1718.61,0,2.6876
0.2391,-0.2925,0.4314,1,41.36,0.00,2407.17,2448.53,0,4.8811
0.2391,-0.2925,0.4314,1,39.34,0.00,1728.33,1767.67,0,2.5907
0.2391,-0.2925,0.4314,1,20.21,0.00,708.88,729.08,0,0.4351
0.2391,-0.2925,0.4314,1,39.64,0.00,1347.67,1387.31,0,1.5456
0.2391,-0.2925,0.4314,1,29.90,0.00,1049.14,1079.04,0,0.9308
0.2391,-0.2925,0.4314,1,19.71,0.00,348.53,368.24,0,0.0791
0.2391,-0.2925,0.4314,1,36.73,0.00,830.26,866.99,0,0.5661
0.2391,-0.2925,0.4314,1,35.38,0.00,713.80,749.18,0,0.4025
0.2391,-0.2925,0.4314,1,30.92,0.00,406.83,437.75,0,0.1202
0.2391,-0.2925,0.4314,1,26.77,0.00,1491.14,1517.90,0,1.9222
0.2391,-0.2925,0.4314,1,24.37,0.00,953.93,978.31,0,0.7104
0.2391,-0.2925,0.4314,1,28.45,0.00,1810.08,1838.53,0,2.8087
0.2391,-0.2925,0.4314,1,21.52,0.00,767.48,789.00,0,0.4845
0.2391,-0.2925,0.4314,1,16.33,0.00,831.53,847.86,0,0.5936
0.2391,-0.2925,0.4314,1,29.91,0.00,1488.85,1518.76,0,1.9204
0.2391,-0.2925,0.4314,1,36.53,0.00,1350.78,1387.31,0,1.5653
0.2391,-0.2925,0.4314,1,44.89,0.00,1693.14,1738.03,0,2.4707
0.2391,-0.2925,0.4314,1,21.88,0.00,566.21,588.09,0,0.2589
0.2391,-0.2925,0.4314,1,31.21,0.00,401.34,432.55,0,0.1162
0.2391,-0.2925,0.4314,1,44.13,0.00,1610.42,1654.54,0,2.2590
0.2391,-0.2925,0.4314,1,32.75,0.00,1435.26,1468.01,0,1.7646
0.2391,-0.2925,0.4314,1,44.16,0.00,1344.72,1388.89,0,1.4990
0.2391,-0.2925,0.4314,1,31.68,0.00,597.02,628.70,0,0.2679
0.2391,-0.2925,0.4314,1,28.20,0.00,1489.74,1517.94,0,1.8315
0.2391,-0.2925,0.4314,1,49.73,0.00,868.68,918.42,0,0.5365
0.2391,-0.2925,0.4314,1,30.15,0.00,467.52,497.67,0,0.1383
0.2391,-0.2925,0.4314,1,42.70,0.00,1895.42,1938.11,0,3.1116
0.2391,-0.2925,0.4314,1,35.04,0.00,2433.73,2468.76,0,5.0040
0.2391,-0.2925,0.4314,1,23.07,0.00,735.24,758.31,0,0.3403
0.2391,-0.2925,0.4314,1,45.60,0.00,2352.80,2398.40,0,4.6412
0.2391,-0.2925,0.4314,1,30.32,0.00,1627.78,1658.10,0,2.3254
0.2391,-0.2925,0.4314,1,31.31,0.00,1627.45,1658.77,0,2.3117
0.2391,-0.2925,0.4314,1,21.97,0.00,576.00,597.96,0,0.2623
0.2391,-0.2925,0.4314,1,20.39,0.00,347.80,368.19,0,0.0891
0.2391,-0.2925,0.4314,1,35.74,0.00,1512.67,1548.41,0,1.9785
0.2391,-0.2925,0.4314,1,24.24,0.00,1513.99,1538.22,0,1.9686
0.2391,-0.2925,0.4314,1,33.77,0.00,1794.16,1827.92,0,3.1489
0.2391,-0.2925,0.4314,1,41.46,0.00,1306.83,1348.29,0,1.7161
0.2391,-0.2925,0.4314,1,32.90,0.00,1495.45,1528.35,0,1.9796
0.2391,-0.2925,0.4314,1,19.35,0.00,549.33,568.68,0,0.2376
0.2391,-0.2925,0.4314,1,31.66,0.00,1315.65,1347.31,0,1.4734
0.2391,-0.2925,0.4314,1,31.97,0.00,1606.92,1638.88,0,2.2412
0.2391,-0.2925,0.4314,1,20.32,0.00,267.99,288.31,0,0.0527
0.2391,-0.2925,0.4314,1,27.70,0.00,1671.33,1699.03,0,2.4458
0.2391,-0.2925,0.4314,1,31.37,0.00,506.07,537.43,0,0.1817
0.2391,-0.2925,0.4314,1,30.09,0.00,1328.18,1358.27,0,1.4428
0.2391,-0.2925,0.4314,1,35.71,0.00,1452.19,1487.90,0,1.5495
0.2391,-0.2925,0.4314,1,29.50,0.00,68.59,98.08,0,0.0000
0.2391,-0.2925,0.4314,1,32.53,0.00,175.98,208.51,0,0.0103
0.2391,-0.2925,0.4314,1,30.68,0.00,2127.98,2158.66,0,3.7123
0.2391,-0.2925,0.4314,1,24.07,0.00,1233.26,1257.33,0,1.2736
0.2391,-0.2925,0.4314,1,28.01,0.00,2070.18,2098.19,0,3.7221
0.2391,-0.2925,0.4314,1,48.13,0.00,2290.15,2338.28,0,4.5768
0.2391,-0.2925,0.4314,1,28.91,0.00,189.71,218.62,0,0.0190
0.2391,-0.2925,0.4314,1,44.29,0.00,1654.50,1698.78,0,2.3422
0.2391,-0.2925,0.4314,1,13.16,0.00,594.31,607.46,0,0.2614
0.2391,-0.2925,0.4314,1,30.77,0.00,1067.75,1098.52,0,0.9816
0.2391,-0.2925,0.4314,1,43.68,0.00,1294.26,1337.94,0,1.4662
0.2391,-0.2925,0.4314,1,28.75,0.00,1669.93,1698.68,0,2.4342
0.2391,-0.2925,0.4314,1,27.31,0.00,1530.46,1557.77,0,1.8986
0.2391,-0.2925,0.4314,1,34.65,0.00,2013.90,2048.55,0,3.4789
0.2391,-0.2925,0.4314,1,14.75,0.00,493.69,508.44,0,0.1834
0.2391,-0.2925,0.4314,1,33.80,0.00,1694.87,1728.67,0,2.4769
0.2391,-0.2925,0.4314,1,14.12,0.00,1713.94,1728.06,0,2.2454
0.2391,-0.2925,0.4314,1,30.28,0.00,267.99,298.27,0,0.0295
0.2391,-0.2925,0.4314,1,12.10,0.00,446.55,458.65,0,0.1117
0.2391,-0.2925,0.4314,1,23.39,0.00,775.24,798.64,0,0.3713
0.2391,-0.2925,0.4314,1,23.19,0.00,1874.55,1897.73,0,2.7599
0.2391,-0.2925,0.4314,1,31.95,0.00,826.61,858.56,0,0.5425
0.2391,-0.2925,0.4314,1,31.58,0.00,1862.42,1894.00,0,3.0546
0.2391,-0.2925,0.4314,1,20.69,0.00,672.14,692.84,0,0.4068
0.2391,-0.2925,0.4314,1,25.09,0.00,1413.63,1438.72,0,1.8399
0.2391,-0.2925,0.4314,1,24.37,0.00,874.22,898.58,0,0.6477
0.2391,-0.2925,0.4314,1,20.46,0.00,1047.34,1067.79,0,0.9928
0.2391,-0.2925,0.4314,1,38.01,0.00,1450.50,1488.51,0,1.8736
0.2391,-0.2925,0.4314,1,30.76,0.00,1607.59,1638.35,0,2.2567
0.2391,-0.2925,0.4314,1,19.39,0.00,649.27,668.66,0,0.3164
0.2391,-0.2925,0.4314,1,21.02,0.00,626.32,647.34,0,0.2918
0.2391,-0.2925,0.4314,1,21.99,0.00,746.57,768.56,0,0.4015
0.2391,-0.2925,0.4314,1,33.03,0.00,2435.41,2468.44,0,5.0704
0.2391,-0.2925,0.4314,1,36.73,0.00,1691.65,1728.39,0,2.5340
0.2391,-0.2925,0.4314,1,33.81,0.00,1194.66,1228.47,0,1.1835
0.2391,-0.2925,0.4314,1,26.23,0.00,511.87,538.10,0,0.2116
0.2391,-0.2925,0.4314,1,20.99,0.00,567.75,588.74,0,0.2516
0.2391,-0.2925,0.4314,1,30.64,0.00,187.39,218.03,0,0.0218
0.2391,-0.2925,0.4314,1,31.48,0.00,1346.84,1378.32,0,1.5435
0.2391,-0.2925,0.4314,1,21.67,0.00,608.21,629.88,0,0.2973
0.2391,-0.2925,0.4314,1,18.98,0.00,608.60,627.58,0,0.2757
0.2391,-0.2925,0.4314,1,42.83,0.00,1515.51,1558.34,0,1.9742
0.2391,-0.2925,0.4314,1,25.91,0.00,1671.82,1697.73,0,2.4629
0.2391,-0.2925,0.4314,1,29.83,0.00,1328.79,1358.62,0,1.6039
0.2391,-0.2925,0.4314,1,31.30,0.00,1646.89,1678.19,0,2.4264
0.2391,-0.2925,0.4314,1,22.76,0.00,874.60,897.35,0,0.6021
0.2391,-0.2925,0.4314,1,29.45,0.00,1529.71,1559.16,0,2.0662
0.2391,-0.2925,0.4314,1,35.13,0.00,1532.76,1567.89,0,2.0293
0.2391,-0.2925,0.4314,1,34.53,0.00,1233.94,1268.46,0,1.2752
0.2391,-0.2925,0.4314,1,34.97,0.00,1833.63,1868.60,0,2.9483
0.2391,-0.2925,0.4314,1,48.72,0.00,928.92,977.64,0,0.7186
0.2391,-0.2925,0.4314,1,30.76,0.00,1207.52,1238.28,0,1.2800
0.2391,-0.2925,0.4314,1,21.19,0.00,326.98,348.17,0,0.0754
0.2391,-0.2925,0.4314,1,31.63,0.00,1487.38,1519.01,0,1.9352
0.2391,-0.2925,0.4314,1,44.77,0.00,2613.15,2657.92,0,6.2154
0.2391,-0.2925,0.4314,1,32.40,0.00,2396.12,2428.53,0,5.5181
