x,y,z,success,elapsed_ms
0.3500,-0.1000,0.5000,0,10.396
0.3500,-0.0500,0.5000,0,6.674
-0.3500,-0.3500,0.5500,0,6.654
-0.3500,-0.3000,0.5500,0,6.646
-0.3000,-0.4000,0.5500,0,6.436
-0.3000,-0.3500,0.5500,1,2.159
-0.3000,-0.3000,0.5500,1,3.243
-0.4000,-0.2000,0.5500,0,5.663
-0.3500,-0.2500,0.5500,0,6.544
-0.3500,-0.2000,0.5500,0,5.987
-0.3000,-0.2500,0.5500,0,6.419
-0.3000,-0.2000,0.5500,0,9.729
-0.4000,-0.1500,0.5500,0,7.503
-0.3500,-0.1500,0.5500,0,7.151
-0.3500,-0.1000,0.5500,0,6.927
-0.3000,-0.1500,0.5500,0,16.570
-0.3000,-0.1000,0.5500,0,6.217
-0.3500,-0.0500,0.5500,0,9.836
-0.3500,0.0000,0.5500,0,7.736
-0.3000,-0.0500,0.5500,0,10.714
-0.3000,0.0000,0.5500,0,5.881
-0.2500,-0.4500,0.5500,0,8.538
-0.2500,-0.4000,0.5500,1,2.514
-0.2000,-0.5000,0.5500,0,7.046
-0.2000,-0.4500,0.5500,1,1.427
-0.2000,-0.4000,0.5500,1,1.361
-0.2500,-0.3500,0.5500,1,3.593
-0.2000,-0.3500,0.5500,1,1.420
-0.2000,-0.3000,0.5500,1,2.285
-0.2500,-0.2500,0.5500,0,9.155
-0.2500,-0.2000,0.5500,0,8.782
-0.2000,-0.2500,0.5500,0,6.772
-0.2000,-0.2000,0.5500,0,11.256
-0.2500,-0.1500,0.5500,0,9.058
-0.2500,-0.1000,0.5500,0,6.233
-0.2000,-0.1500,0.5500,0,6.811
-0.2000,-0.1000,0.5500,0,9.594
-0.2500,-0.0500,0.5500,0,9.830
-0.2500,0.0000,0.5500,0,6.888
-0.2000,-0.0500,0.5500,0,10.393
-0.2000,0.0000,0.5500,0,10.919
-0.2500,0.0500,0.5500,0,7.560
-0.2000,0.0500,0.5500,0,7.322
-0.1500,-0.5000,0.5500,1,2.424
-0.1500,-0.4500,0.5500,0,8.412
-0.1500,-0.4000,0.5500,1,1.386
-0.1000,-0.5000,0.5500,0,7.713
-0.1000,-0.4500,0.5500,1,3.332
-0.1000,-0.4000,0.5500,1,2.333
-0.1500,-0.3500,0.5500,1,1.730
-0.1500,-0.3000,0.5500,0,8.085
-0.1000,-0.3500,0.5500,1,3.419
-0.1000,-0.3000,0.5500,0,9.445
-0.1500,-0.2500,0.5500,0,11.743
-0.1500,-0.2000,0.5500,0,6.700
-0.1000,-0.2500,0.5500,0,10.725
-0.1500,-0.1500,0.5500,0,9.301
-0.1500,-0.1000,0.5500,0,6.627
-0.1000,-0.1500,0.5500,0,6.425
-0.1000,-0.1000,0.5500,0,9.909
-0.1500,-0.0500,0.5500,0,10.786
-0.1500,0.0000,0.5500,0,6.346
-0.1000,-0.0500,0.5500,0,8.865
-0.1500,0.0500,0.5500,0,6.384
-0.1500,0.1000,0.5500,0,10.289
-0.0500,-0.5000,0.5500,1,2.752
-0.0500,-0.4500,0.5500,1,4.453
-0.0500,-0.4000,0.5500,1,2.281
0.0000,-0.5000,0.5500,1,1.269
0.0000,-0.4500,0.5500,1,28.393
