x,y,z,success,elapsed_ms
-0.0500,-0.4500,0.5500,0,6.880
-0.0500,-0.4000,0.5500,0,9.676
0.0000,-0.5000,0.5500,0,6.420
0.0000,-0.4500,0.5500,0,8.976
0.0000,-0.4000,0.5500,0,8.730
-0.0500,-0.3500,0.5500,0,8.798
-0.0500,-0.3000,0.5500,0,10.513
0.0000,-0.3500,0.5500,0,7.095
0.0000,-0.3000,0.5500,0,7.738
-0.0500,-0.2500,0.5500,0,7.864
0.0500,-0.5000,0.5500,0,9.083
0.0500,-0.4500,0.5500,0,8.701
0.0500,-0.4000,0.5500,0,8.680
0.1000,-0.5000,0.5500,0,7.741
0.1000,-0.4500,0.5500,0,7.865
0.1000,-0.4000,0.5500,0,10.925
0.0500,-0.3500,0.5500,0,9.036
0.0500,-0.3000,0.5500,0,6.195
0.1000,-0.3500,0.5500,0,9.227
0.1000,-0.3000,0.5500,0,6.924
0.1500,-0.5000,0.5500,0,7.184
0.1500,-0.4500,0.5500,0,9.816
0.1500,-0.4000,0.5500,0,10.634
0.2000,-0.5000,0.5500,0,8.643
0.2000,-0.4500,0.5500,0,8.990
0.2000,-0.4000,0.5500,0,8.561
0.1500,-0.3500,0.5500,0,10.910
0.1500,-0.3000,0.5500,0,6.918
0.2000,-0.3500,0.5500,0,6.028
0.2000,-0.3000,0.5500,0,7.762
0.1000,-0.2500,0.5500,0,6.161
0.1500,-0.2500,0.5500,0,10.519
0.1500,-0.2000,0.5500,0,8.931
0.2000,-0.2500,0.5500,0,9.018
0.2000,-0.2000,0.5500,0,12.337
0.1000,-0.1500,0.5500,0,6.450
0.1500,-0.1500,0.5500,0,9.900
0.1500,-0.1000,0.5500,0,9.632
0.2000,-0.1500,0.5500,0,7.617
0.2000,-0.1000,0.5500,0,6.626
0.2500,-0.4000,0.5500,0,6.515
0.3000,-0.4000,0.5500,0,11.429
0.2500,-0.3500,0.5500,0,9.989
0.2500,-0.3000,0.5500,0,6.972
0.3000,-0.3500,0.5500,0,8.298
0.3000,-0.3000,0.5500,0,7.950
0.2500,-0.2500,0.5500,0,9.132
0.2500,-0.2000,0.5500,0,8.369
0.3000,-0.2500,0.5500,0,10.562
0.3000,-0.2000,0.5500,0,10.636
0.2500,-0.1500,0.5500,0,8.530
0.2500,-0.1000,0.5500,0,12.431
0.3000,-0.1500,0.5500,0,9.921
0.3000,-0.1000,0.5500,0,8.127
0.2000,-0.0500,0.5500,0,8.985
0.2000,0.0000,0.5500,0,10.252
0.2500,-0.0500,0.5500,0,8.833
0.2500,0.0000,0.5500,0,8.694
0.3000,-0.0500,0.5500,0,8.461
0.3000,0.0000,0.5500,0,7.805
0.3500,-0.3500,0.5500,0,10.436
0.3500,-0.2500,0.5500,0,8.140
0.3500,-0.2000,0.5500,0,11.417
0.4000,-0.2000,0.5500,0,10.466
0.3500,-0.1500,0.5500,0,7.078
0.3500,-0.1000,0.5500,0,6.352
0.4000,-0.1500,0.5500,0,9.257
0.4000,-0.1000,0.5500,0,7.834
0.3500,-0.0500,0.5500,0,28.176
-0.3500,-0.3500,0.6000,1,3.436
-0.3500,-0.3000,0.6000,1,2.189
-0.3000,-0.4000,0.6000,1,3.558
-0.3000,-0.3500,0.6000,1,1.406
-0.3000,-0.3000,0.6000,0,6.641
-0.4000,-0.2500,0.6000,1,2.250
-0.4000,-0.2000,0.6000,1,2.947
-0.3500,-0.2500,0.6000,0,8.969
-0.3500,-0.2000,0.6000,1,4.920
-0.3000,-0.2500,0.6000,1,2.488
-0.3000,-0.2000,0.6000,1,1.577
-0.4000,-0.1500,0.6000,1,1.566
-0.4000,-0.1000,0.6000,1,2.326
-0.3500,-0.1500,0.6000,1,2.808
-0.3500,-0.1000,0.6000,0,7.223
-0.3000,-0.1500,0.6000,0,8.972
-0.3000,-0.1000,0.6000,1,3.241
-0.4000,-0.0500,0.6000,0,10.352
-0.3500,-0.0500,0.6000,1,2.593
-0.3500,0.0000,0.6000,1,1.474
-0.3000,-0.0500,0.6000,1,1.233
-0.3000,0.0000,0.6000,0,8.552
-0.3000,-0.4500,0.6000,0,10.256
-0.2500,-0.4500,0.6000,1,1.597
-0.2500,-0.4000,0.6000,1,3.924
-0.2000,-0.5000,0.6000,0,8.974
-0.2000,-0.4500,0.6000,1,1.438
-0.2000,-0.4000,0.6000,1,2.933
-0.2500,-0.3500,0.6000,1,1.450
-0.2500,-0.3000,0.6000,1,5.418
-0.2000,-0.3500,0.6000,1,6.602
-0.2000,-0.3000,0.6000,1,1.236
-0.2500,-0.2500,0.6000,1,3.480
-0.2500,-0.2000,0.6000,0,7.602
-0.2000,-0.2500,0.6000,1,4.419
-0.2000,-0.2000,0.6000,1,3.332
-0.2500,-0.1500,0.6000,1,2.154
-0.2500,-0.1000,0.6000,0,8.840
-0.2000,-0.1500,0.6000,1,1.388
-0.2000,-0.1000,0.6000,0,7.742
-0.2500,-0.0500,0.6000,0,9.608
-0.2500,0.0000,0.6000,0,10.380
-0.2000,-0.0500,0.6000,1,2.436
-0.2000,0.0000,0.6000,1,1.239
-0.2000,0.0500,0.6000,0,12.852
-0.1500,-0.5000,0.6000,1,2.241
-0.1000,-0.5000,0.6000,0,8.188
-0.1500,-0.4500,0.6000,1,2.264
-0.1500,-0.4000,0.6000,0,8.427
-0.1000,-0.4500,0.6000,1,3.587
-0.1000,-0.4000,0.6000,1,1.606
-0.1500,-0.3500,0.6000,1,2.570
-0.1500,-0.3000,0.6000,1,5.281
-0.1000,-0.3500,0.6000,0,13.205
-0.1000,-0.3000,0.6000,1,2.332
-0.1500,-0.2500,0.6000,1,3.462
-0.1500,-0.2000,0.6000,0,11.201
-0.1000,-0.2500,0.6000,1,2.584
-0.1500,-0.1500,0.6000,1,3.557
-0.1500,-0.1000,0.6000,0,10.045
-0.1000,-0.1000,0.6000,0,7.267
-0.1500,-0.0500,0.6000,0,6.750
-0.1500,0.0000,0.6000,0,10.386
-0.1000,-0.0500,0.6000,0,11.661
-0.1500,0.0500,0.6000,0,6.591
-0.0500,-0.5500,0.6000,0,6.836
-0.0500,-0.5000,0.6000,0,7.737
0.0000,-0.5500,0.6000,0,7.030
0.0000,-0.5000,0.6000,0,15.228
-0.0500,-0.4500,0.6000,0,9.981
-0.0500,-0.4000,0.6000,0,10.916
0.0000,-0.4500,0.6000,0,7.676
0.0000,-0.4000,0.6000,0,9.040
-0.0500,-0.3500,0.6000,1,2.454
-0.0500,-0.3000,0.6000,1,1.721
0.0000,-0.3500,0.6000,0,9.230
0.0000,-0.3000,0.6000,0,7.606
0.0500,-0.5000,0.6000,0,8.331
0.0500,-0.4500,0.6000,0,7.632
0.0500,-0.4000,0.6000,0,7.668
0.1000,-0.5000,0.6000,0,6.437
0.1000,-0.4500,0.6000,0,13.938
0.1000,-0.4000,0.6000,0,9.010
0.0500,-0.3500,0.6000,0,7.697
0.0500,-0.3000,0.6000,0,7.594
0.1000,-0.3500,0.6000,0,8.789
0.1000,-0.3000,0.6000,0,7.911
0.1000,-0.5500,0.6000,0,10.328
0.1500,-0.5000,0.6000,0,6.436
0.2000,-0.5000,0.6000,0,8.986
0.1500,-0.4500,0.6000,0,7.733
0.1500,-0.4000,0.6000,0,9.920
0.2000,-0.4500,0.6000,0,11.513
0.2000,-0.4000,0.6000,0,7.020
0.1500,-0.3500,0.6000,0,7.896
0.1500,-0.3000,0.6000,0,8.964
0.2000,-0.3500,0.6000,0,12.605
0.2000,-0.3000,0.6000,0,8.952
0.1000,-0.2500,0.6000,0,12.823
0.1500,-0.2500,0.6000,0,10.200
0.2000,-0.2500,0.6000,0,7.230
0.2000,-0.2000,0.6000,0,6.963
0.1500,-0.1500,0.6000,0,10.276
0.1500,-0.1000,0.6000,0,7.423
0.2000,-0.1500,0.6000,0,10.881
0.2000,-0.1000,0.6000,0,14.379
0.1500,0.0000,0.6000,0,10.755
0.1500,0.0500,0.6000,0,11.506
0.2000,0.0000,0.6000,0,8.193
0.2000,0.0500,0.6000,0,8.907
0.2000,0.1000,0.6000,0,14.432
0.2500,-0.4500,0.6000,0,8.599
0.2500,-0.4000,0.6000,0,8.437
0.3000,-0.4500,0.6000,0,8.295
0.3000,-0.4000,0.6000,0,11.053
0.2500,-0.3500,0.6000,0,8.518
0.2500,-0.3000,0.6000,0,6.111
0.3000,-0.3500,0.6000,0,6.571
0.3000,-0.3000,0.6000,0,10.069
0.2500,-0.2500,0.6000,0,8.996
0.2500,-0.2000,0.6000,0,11.655
0.3000,-0.2500,0.6000,0,10.279
0.3000,-0.2000,0.6000,0,6.810
0.2500,-0.1500,0.6000,0,6.503
0.2500,-0.1000,0.6000,0,7.047
0.3000,-0.1500,0.6000,0,8.118
0.3000,-0.1000,0.6000,0,8.772
0.2000,-0.0500,0.6000,0,6.806
0.2500,-0.0500,0.6000,0,12.894
0.2500,0.0000,0.6000,0,6.532
0.3000,-0.0500,0.6000,0,6.622
0.3000,0.0000,0.6000,0,8.377
0.3500,-0.3500,0.6000,0,8.642
0.3500,-0.3000,0.6000,0,7.935
0.3500,-0.2500,0.6000,0,9.304
0.3500,-0.2000,0.6000,0,10.857
0.4000,-0.2500,0.6000,0,7.680
0.4000,-0.2000,0.6000,0,9.953
0.3500,-0.1500,0.6000,0,9.050
0.3500,-0.1000,0.6000,0,6.441
0.4000,-0.1500,0.6000,0,10.292
0.4000,-0.1000,0.6000,0,8.586
0.3500,-0.0500,0.6000,0,6.415
0.3500,0.0000,0.6000,0,6.770
0.3000,0.0500,0.6000,0,11.271
-0.4000,-0.3000,0.6500,1,1.657
-0.4000,-0.2000,0.6500,1,3.298
-0.3500,-0.3000,0.6500,1,2.805
-0.3500,-0.2000,0.6500,0,10.002
-0.3000,-0.3000,0.6500,1,4.536
-0.3000,-0.2500,0.6500,1,2.626
-0.4000,-0.1000,0.6500,1,2.265
-0.4000,-0.0500,0.6500,0,9.099
-0.3500,-0.0500,0.6500,1,3.597
-0.3500,0.0000,0.6500,1,4.469
-0.3000,-0.1000,0.6500,1,2.261
-0.3000,-0.0500,0.6500,0,9.501
-0.3000,0.0000,0.6500,1,2.353
-0.3000,-0.4500,0.6500,1,1.634
-0.3000,-0.4000,0.6500,1,2.453
-0.2500,-0.5000,0.6500,0,10.350
-0.2500,-0.4500,0.6500,1,3.141
-0.2500,-0.4000,0.6500,1,3.487
-0.2000,-0.5000,0.6500,1,2.484
-0.2000,-0.4500,0.6500,1,2.268
-0.2000,-0.4000,0.6500,0,17.912
-0.3000,-0.3500,0.6500,0,7.661
-0.2500,-0.3500,0.6500,1,2.724
-0.2500,-0.3000,0.6500,1,3.337
-0.2000,-0.3500,0.6500,0,8.476
-0.2000,-0.3000,0.6500,0,10.032
-0.2500,-0.2500,0.6500,0,8.773
-0.2500,-0.2000,0.6500,1,2.491
-0.2000,-0.2500,0.6500,1,2.358
-0.2000,-0.2000,0.6500,1,5.476
-0.3000,-0.1500,0.6500,1,3.322
-0.2500,-0.1500,0.6500,0,12.510
-0.2500,-0.1000,0.6500,1,3.108
-0.2000,-0.1500,0.6500,0,7.653
-0.2000,-0.1000,0.6500,0,71.912
-0.1500,-0.5500,0.6500,0,6.501
-0.1500,-0.5000,0.6500,1,4.565
-0.1000,-0.5500,0.6500,0,9.994
-0.1000,-0.5000,0.6500,0,8.847
-0.1500,-0.4500,0.6500,1,5.086
-0.1500,-0.4000,0.6500,1,2.510
-0.1000,-0.4500,0.6500,0,9.527
-0.1000,-0.4000,0.6500,1,3.746
-0.1500,-0.3500,0.6500,1,1.223
-0.1500,-0.3000,0.6500,1,1.327
-0.1000,-0.3500,0.6500,0,6.316
-0.1000,-0.3000,0.6500,1,1.495
-0.1500,-0.2500,0.6500,1,1.326
-0.1500,-0.2000,0.6500,0,7.583
-0.1500,-0.1500,0.6500,1,1.996
-0.1500,-0.1000,0.6500,1,1.589
-0.2000,-0.0500,0.6500,0,8.213
-0.2000,0.0000,0.6500,1,3.157
-0.1500,-0.0500,0.6500,0,10.790
