x,y,z,success,elapsed_ms
-0.1000,-0.3000,0.6000,0,8.293
-0.1500,-0.2500,0.6000,0,11.047
-0.1500,-0.2000,0.6000,0,8.306
-0.1000,-0.2500,0.6000,0,7.018
-0.1500,-0.1500,0.6000,0,12.133
-0.1500,-0.1000,0.6000,0,6.184
-0.1000,-0.1000,0.6000,1,1.281
-0.1500,-0.0500,0.6000,1,2.340
-0.1500,0.0000,0.6000,1,2.336
-0.1000,-0.0500,0.6000,0,6.660
-0.1500,0.0500,0.6000,1,1.285
-0.0500,-0.5500,0.6000,0,7.781
-0.0500,-0.5000,0.6000,0,12.939
0.0000,-0.5500,0.6000,0,6.180
0.0000,-0.5000,0.6000,0,6.363
-0.0500,-0.4500,0.6000,0,9.490
-0.0500,-0.4000,0.6000,0,7.843
0.0000,-0.4500,0.6000,0,8.787
0.0000,-0.4000,0.6000,0,6.437
-0.0500,-0.3500,0.6000,0,7.615
-0.0500,-0.3000,0.6000,0,8.283
0.0000,-0.3500,0.6000,0,7.366
0.0000,-0.3000,0.6000,0,7.913
0.0500,-0.5000,0.6000,0,10.824
0.0500,-0.4500,0.6000,0,8.476
0.0500,-0.4000,0.6000,0,10.948
0.1000,-0.5000,0.6000,0,8.883
0.1000,-0.4500,0.6000,0,8.507
0.1000,-0.4000,0.6000,0,6.609
0.0500,-0.3500,0.6000,0,8.873
0.0500,-0.3000,0.6000,0,7.796
0.1000,-0.3500,0.6000,0,10.963
0.1000,-0.3000,0.6000,0,32.111
0.1000,-0.5500,0.6000,0,8.923
0.1500,-0.5000,0.6000,0,8.496
0.2000,-0.5000,0.6000,0,8.710
0.1500,-0.4500,0.6000,0,6.540
0.1500,-0.4000,0.6000,0,6.299
0.2000,-0.4500,0.6000,0,7.835
0.2000,-0.4000,0.6000,0,12.015
0.1500,-0.3500,0.6000,0,8.083
0.1500,-0.3000,0.6000,0,9.410
0.2000,-0.3500,0.6000,0,8.905
0.2000,-0.3000,0.6000,0,10.392
0.1000,-0.2500,0.6000,0,6.688
0.1500,-0.2500,0.6000,0,6.794
0.2000,-0.2500,0.6000,0,6.699
0.2000,-0.2000,0.6000,0,7.893
0.1500,-0.1500,0.6000,1,2.211
0.1500,-0.1000,0.6000,1,1.285
0.2000,-0.1500,0.6000,1,1.223
0.2000,-0.1000,0.6000,1,1.407
0.1500,0.0000,0.6000,1,1.325
0.1500,0.0500,0.6000,1,2.417
0.2000,0.0000,0.6000,1,2.144
0.2000,0.0500,0.6000,0,6.841
0.2000,0.1000,0.6000,1,6.060
0.2500,-0.4500,0.6000,0,9.448
0.2500,-0.4000,0.6000,0,9.593
0.3000,-0.4500,0.6000,0,8.432
0.3000,-0.4000,0.6000,0,9.615
0.2500,-0.3500,0.6000,0,7.959
0.2500,-0.3000,0.6000,0,12.989
0.3000,-0.3500,0.6000,0,9.833
0.3000,-0.3000,0.6000,0,8.080
0.2500,-0.2500,0.6000,0,6.844
0.2500,-0.2000,0.6000,0,8.870
0.3000,-0.2500,0.6000,0,5.785
0.3000,-0.2000,0.6000,0,6.896
0.2500,-0.1500,0.6000,1,1.388
0.2500,-0.1000,0.6000,1,2.233
0.3000,-0.1500,0.6000,0,6.786
0.3000,-0.1000,0.6000,1,3.221
0.2000,-0.0500,0.6000,1,1.964
0.2500,-0.0500,0.6000,0,6.424
0.2500,0.0000,0.6000,1,1.195
0.3000,-0.0500,0.6000,1,2.176
0.3000,0.0000,0.6000,1,1.103
0.3500,-0.3500,0.6000,0,6.703
0.3500,-0.3000,0.6000,0,8.705
0.3500,-0.2500,0.6000,0,7.193
0.3500,-0.2000,0.6000,0,7.544
0.4000,-0.2500,0.6000,0,8.618
0.4000,-0.2000,0.6000,0,6.508
0.3500,-0.1500,0.6000,0,14.689
0.3500,-0.1000,0.6000,0,9.188
0.4000,-0.1500,0.6000,0,7.381
0.4000,-0.1000,0.6000,0,5.725
0.3500,-0.0500,0.6000,0,6.171
0.3500,0.0000,0.6000,0,6.773
0.3000,0.0500,0.6000,1,1.678
-0.4000,-0.3000,0.6500,0,9.156
-0.4000,-0.2000,0.6500,0,6.791
-0.3500,-0.3000,0.6500,0,7.194
-0.3500,-0.2000,0.6500,0,6.484
-0.3000,-0.3000,0.6500,0,10.419
-0.3000,-0.2500,0.6500,0,10.478
-0.4000,-0.1000,0.6500,0,7.526
-0.4000,-0.0500,0.6500,0,7.541
-0.3500,-0.0500,0.6500,0,7.375
-0.3500,0.0000,0.6500,1,6.146
-0.3000,-0.1000,0.6500,0,7.846
-0.3000,-0.0500,0.6500,0,8.646
-0.3000,0.0000,0.6500,0,7.767
-0.3000,-0.4500,0.6500,0,9.043
-0.3000,-0.4000,0.6500,0,10.676
-0.2500,-0.5000,0.6500,0,7.971
