x,y,z,success,elapsed_ms
-0.1500,-0.0500,0.5500,1,3.266
-0.1500,0.0000,0.5500,1,2.284
-0.1000,-0.0500,0.5500,1,4.674
-0.1500,0.0500,0.5500,0,10.279
-0.1500,0.1000,0.5500,0,10.000
-0.0500,-0.5000,0.5500,1,3.496
-0.0500,-0.4500,0.5500,1,1.985
-0.0500,-0.4000,0.5500,1,1.551
0.0000,-0.5000,0.5500,1,1.501
0.0000,-0.4500,0.5500,0,9.068
0.0000,-0.4000,0.5500,1,4.020
-0.0500,-0.3500,0.5500,1,1.540
-0.0500,-0.3000,0.5500,1,2.481
0.0000,-0.3500,0.5500,0,8.360
0.0000,-0.3000,0.5500,0,6.747
-0.0500,-0.2500,0.5500,1,3.358
0.0500,-0.5000,0.5500,0,10.579
0.0500,-0.4500,0.5500,0,13.386
0.0500,-0.4000,0.5500,0,9.185
0.1000,-0.5000,0.5500,0,6.951
0.1000,-0.4500,0.5500,0,9.287
0.1000,-0.4000,0.5500,0,6.405
0.0500,-0.3500,0.5500,0,9.011
0.0500,-0.3000,0.5500,0,7.808
0.1000,-0.3500,0.5500,0,10.155
0.1000,-0.3000,0.5500,1,3.605
0.1500,-0.5000,0.5500,0,12.983
0.1500,-0.4500,0.5500,0,7.288
0.1500,-0.4000,0.5500,0,8.915
0.2000,-0.5000,0.5500,0,13.683
0.2000,-0.4500,0.5500,0,6.501
0.2000,-0.4000,0.5500,0,16.580
0.1500,-0.3500,0.5500,1,210.977
0.1500,-0.3000,0.5500,1,495.144
0.2000,-0.3500,0.5500,0,16.942
0.2000,-0.3000,0.5500,1,2.848
0.1000,-0.2500,0.5500,0,8.950
0.1500,-0.2500,0.5500,0,7.088
0.1500,-0.2000,0.5500,0,8.218
0.2000,-0.2500,0.5500,1,4.693
0.2000,-0.2000,0.5500,0,8.667
0.1000,-0.1500,0.5500,0,9.004
0.1500,-0.1500,0.5500,0,8.042
0.1500,-0.1000,0.5500,0,9.403
0.2000,-0.1500,0.5500,0,9.112
0.2000,-0.1000,0.5500,0,9.261
0.2500,-0.4000,0.5500,0,7.929
0.3000,-0.4000,0.5500,0,7.903
0.2500,-0.3500,0.5500,0,10.695
0.2500,-0.3000,0.5500,0,7.114
0.3000,-0.3500,0.5500,0,5.998
0.3000,-0.3000,0.5500,0,8.302
0.2500,-0.2500,0.5500,0,6.784
0.2500,-0.2000,0.5500,0,7.603
0.3000,-0.2500,0.5500,0,8.096
0.3000,-0.2000,0.5500,0,10.446
0.2500,-0.1500,0.5500,0,7.169
0.2500,-0.1000,0.5500,0,9.782
0.3000,-0.1500,0.5500,0,7.683
0.3000,-0.1000,0.5500,0,7.842
0.2000,-0.0500,0.5500,1,3.304
0.2000,0.0000,0.5500,0,9.324
0.2500,-0.0500,0.5500,0,6.477
0.2500,0.0000,0.5500,0,8.066
0.3000,-0.0500,0.5500,0,7.648
0.3000,0.0000,0.5500,0,8.677
0.3500,-0.3500,0.5500,0,7.873
0.3500,-0.2500,0.5500,0,8.872
0.3500,-0.2000,0.5500,0,7.512
0.4000,-0.2000,0.5500,0,6.948
0.3500,-0.1500,0.5500,0,8.791
0.3500,-0.1000,0.5500,0,7.914
0.4000,-0.1500,0.5500,0,7.922
0.4000,-0.1000,0.5500,0,7.589
0.3500,-0.0500,0.5500,0,6.271
-0.3500,-0.3500,0.6000,1,2.240
-0.3500,-0.3000,0.6000,1,1.311
-0.3000,-0.4000,0.6000,1,2.183
-0.3000,-0.3500,0.6000,1,1.303
-0.3000,-0.3000,0.6000,1,1.244
-0.4000,-0.2500,0.6000,1,3.264
-0.4000,-0.2000,0.6000,1,2.685
-0.3500,-0.2500,0.6000,1,1.329
-0.3500,-0.2000,0.6000,1,3.680
-0.3000,-0.2500,0.6000,1,1.553
-0.3000,-0.2000,0.6000,1,2.902
-0.4000,-0.1500,0.6000,1,2.381
-0.4000,-0.1000,0.6000,1,3.224
-0.3500,-0.1500,0.6000,1,3.922
-0.3500,-0.1000,0.6000,1,1.876
-0.3000,-0.1500,0.6000,1,2.785
-0.3000,-0.1000,0.6000,0,7.596
-0.4000,-0.0500,0.6000,1,2.635
-0.3500,-0.0500,0.6000,1,3.965
-0.3500,0.0000,0.6000,1,2.201
-0.3000,-0.0500,0.6000,1,5.301
-0.3000,0.0000,0.6000,1,4.649
-0.3000,-0.4500,0.6000,1,2.697
-0.2500,-0.4500,0.6000,1,1.395
-0.2500,-0.4000,0.6000,1,2.848
-0.2000,-0.5000,0.6000,1,2.349
-0.2000,-0.4500,0.6000,1,2.403
-0.2000,-0.4000,0.6000,1,1.521
-0.2500,-0.3500,0.6000,1,3.883
-0.2500,-0.3000,0.6000,1,2.618
-0.2000,-0.3500,0.6000,1,1.547
